quizzes,solutions
960050800004906050300407002200035079000100300180009400000604008008001067095300010,967253841824916753351487692246835179579142386183769425712694538438521967695378214
107093500002704031900000080700051004031000709000002608000600470000829060520000000,187293546652784931943516287768951324231468759495372618819635472374829165526147893
700005032803190600000007105501040086076030000904020007100806900025003048000000000,719465832853192674462387195531749286276538419984621357147856923625913748398274561
059004010102006000048027000000060025000019070371080000500000300420008650006300487,759834216132596748648127539894763125265419873371285964587641392423978651916352487
000006970859030000627000080000002190905000067003170500070040002080560400004010036,431826975859731624627495381748652193915384267263179548176943852382567419594218736
600030004400100587028900000100200700009680300070091050904806103001500468000000020,615738294493162587728945631186253749549687312372491856954826173231579468867314925
010078530390100400084000006500800040000090107070306900008000002256004300000509000,612478539395162478784953216529817643463295187871346925948631752256784391137529864
071402930043000800000109005098013002000000000020548600010020360009060407085000010,571482936943756821862139745498613572356297184127548693714925368239861457685374219
000070300040095006201804000068700000003048001500020073300006045480107020196050008,659271384847395216231864597968713452723548961514629873372986145485137629196452738
023050708000079152000004000107040003650030214000006000072000600000805007468100090,923651748846379152715284936187942563659738214234516879572493681391865427468127395
800009000001200506360000008090360140704152009005004020900500060000480073103070400,852619734471238596369745218298367145734152689615894327947523861526481973183976452
070010084008002006060400930709328001080000500002564009403901000000007010500000302,975613284348792156261485937759328641684179523132564879423951768896237415517846392
750006000304782000000050490860073100000208009013040002009100824006000000100809053,751496238394782516628351497862973145475218369913645782539167824286534971147829653
601080300000910700420300060816200400000060010907000000702005638003004090090070104,671482359385916742429357861816239475254768913937541286742195638163824597598673124
600078000954000706020000130040000023000164005587302000065810207000009000830500401,613978542954231786728456139146785923392164875587392614465813297271649358839527461
000094302506000001094000570201000005089053400000608090040000080002306700013702609,178594362526837941394261578261479835789153426435628197647915283952386714813742659
080030005002060040105070603300902800400600000020800967900104080807305021004000050,689431275732569148145278693376952814498617532521843967953124786867395421214786359
000070609000204183010000020680005000209008037041300500005029000807503041000400390,324871659976254183518936724683745912259618437741392568435129876897563241162487395
750000309369400008001006570000200056120000740000038010600801200000000097430075000,754182369369457128281396574973214856128569743546738912697841235815623497432975681
060000103007004000189050000500380401003017002608900700040620000000095206020000587,264879153357164928189253674572386491493517862618942735745628319831795246926431587
010000897906000300020530000000805704364021050700090000250380000479600000000000412,513246897946178325827539146192865734364721958785493261251384679479612583638957412
601708004009012008320590007000159040004800930070000061007020503083006020100000000,651738294749612358328594617836159742214867935975243861467921583583476129192385476
204800507001009000037010840900260050060708030002053900000045070408000000019000062,294836517851479623637512849983264751165798234742153986326945178478621395519387462
890016200400708016000500000904000060510900802060435007380070900000020471002100030,897316254425798316136542789974281563513967842268435197381674925659823471742159638
023700060060000184000109000030000200007085006401090350908050040070000520600904071,123748965769523184845169732536471298297385416481692357918257643374816529652934871
609007802000900040310500600901400260040000053080006970760082030008003001002700500,659347812827961345314528697971435268246879153583216974765182439498653721132794586
